City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
93,Pokhara,28.2333,83.9833,57.38,26,0,5.41,NP,2021-03-03 23:38:53
94,Lazaro Cardenas,17.9583,-102.2,79.25,64,0,5.75,MX,2021-03-03 23:35:02
95,Westport,41.1415,-73.3579,46.4,42,1,10.36,US,2021-03-03 23:38:54
96,Alice Springs,-23.7,133.8833,87.01,21,64,19.57,AU,2021-03-03 23:37:29
97,Nikolskoye,59.7035,30.7861,33.01,86,75,15.66,RU,2021-03-03 23:34:02
98,Kyshtovka,56.555,76.6271,21.06,94,100,12.15,RU,2021-03-03 23:38:55
99,Mehamn,71.0357,27.8492,27.36,91,100,23.49,NO,2021-03-03 23:38:55
100,Chama,47.1821,8.4636,42.01,87,20,3.42,CH,2021-03-03 23:38:55
101,Yellowknife,62.456,-114.3525,1.4,60,40,6.91,CA,2021-03-03 23:37:28
102,Heinola,61.2056,26.0381,28.4,86,0,5.75,FI,2021-03-03 23:38:56
103,Rolla,37.9514,-91.7713,68.0,22,1,8.05,US,2021-03-03 23:35:56
104,Carutapera,-1.195,-46.02,75.99,93,96,6.42,BR,2021-03-03 23:38:56
105,La Macarena,2.1837,-73.7849,79.02,43,13,2.26,CO,2021-03-03 23:38:57
106,Portland,45.5234,-122.6762,61.0,47,20,4.61,US,2021-03-03 23:34:10
107,Souillac,-20.5167,57.5167,75.2,88,40,4.61,MU,2021-03-03 23:38:57
108,Arcachon,44.5875,-1.0519,50.0,100,0,2.53,FR,2021-03-03 23:38:58
109,Caloundra,-26.8,153.1333,73.0,87,55,8.01,AU,2021-03-03 23:38:58
110,Port Keats,-14.25,129.55,85.53,79,89,8.23,AU,2021-03-03 23:38:58
111,Sahuaripa,29.05,-109.2333,81.93,16,24,12.91,MX,2021-03-03 23:38:59
112,Provideniya,64.3833,-173.3,-5.8,71,0,8.95,RU,2021-03-03 23:38:59
113,Bambous Virieux,-20.3428,57.7575,75.99,88,40,4.61,MU,2021-03-03 23:37:23
114,Sibolga,1.7427,98.7792,75.65,70,87,5.5,ID,2021-03-03 23:39:01
115,Santa Cruz Del Norte,23.1539,-81.9236,80.6,78,20,9.22,CU,2021-03-03 23:39:01
116,Puerto Berrio,6.4916,-74.4033,80.49,72,53,1.3,CO,2021-03-03 23:39:01
117,San Patricio,28.017,-97.5169,63.0,59,75,14.97,US,2021-03-03 23:39:02
118,Maseru,-29.3167,27.4833,57.96,53,3,3.13,LS,2021-03-03 23:39:02
119,Timaru,-44.4,171.25,61.0,82,100,5.01,NZ,2021-03-03 23:39:03
120,Pundaguitan,6.3711,126.1689,79.97,77,68,7.58,PH,2021-03-03 23:39:03
121,Vanimo,-2.6741,141.3028,77.2,86,100,4.9,PG,2021-03-03 23:39:04
122,Mahebourg,-20.4081,57.7,75.2,88,40,4.61,MU,2021-03-03 23:39:04
123,Lompoc,34.6391,-120.4579,53.6,71,90,8.05,US,2021-03-03 23:32:13
124,Yarada,17.65,83.2667,69.8,100,0,2.3,IN,2021-03-03 23:39:04
125,Taman,45.2117,36.7161,26.6,80,11,6.71,RU,2021-03-03 23:39:05
126,Muncar,-8.4333,114.3333,77.56,81,93,4.05,ID,2021-03-03 23:39:05
127,Nakuru,-0.2833,36.0667,60.1,69,32,1.1,KE,2021-03-03 23:39:05
128,Bluefield,37.2698,-81.2223,48.2,31,1,8.05,US,2021-03-03 23:39:05
129,Lorengau,-2.0226,147.2712,82.15,78,100,11.32,PG,2021-03-03 23:39:06
130,Hami,42.8,93.45,35.04,77,85,10.6,CN,2021-03-03 23:37:12
131,Qaanaaq,77.484,-69.3632,-21.28,80,62,7.07,GL,2021-03-03 23:33:50
132,Cape Town,-33.9258,18.4232,69.01,88,75,12.66,ZA,2021-03-03 23:35:38
133,Tessalit,20.1986,1.0114,70.25,21,48,9.15,ML,2021-03-03 23:39:07
134,East London,-33.0153,27.9116,72.64,83,80,11.12,ZA,2021-03-03 23:37:05
135,Maniitsoq,65.4167,-52.9,33.22,83,24,5.64,GL,2021-03-03 23:39:08
136,Turayf,31.6725,38.6637,48.2,71,0,18.41,SA,2021-03-03 23:39:09
137,Novikovo,51.1537,37.8879,31.91,87,58,13.4,RU,2021-03-03 23:39:09
138,Hilo,19.7297,-155.09,78.8,44,1,9.22,US,2021-03-03 23:36:54
139,Yulara,-25.2406,130.9889,87.8,20,52,18.41,AU,2021-03-03 23:37:00
140,Egvekinot,66.3167,-179.1667,-4.52,87,99,6.96,RU,2021-03-03 23:38:45
141,Nenjiang,49.1833,125.2167,11.44,93,59,3.36,CN,2021-03-03 23:39:10
142,Baoqing,46.3317,132.2111,30.51,96,95,10.89,CN,2021-03-03 23:39:10
143,Saskylakh,71.9167,114.0833,-41.82,80,79,1.48,RU,2021-03-03 23:39:11
144,Aktash,50.3,87.7333,-12.32,82,0,4.65,RU,2021-03-03 23:39:11
145,Rocha,-34.4833,-54.3333,70.18,92,98,7.54,UY,2021-03-03 23:39:11
146,Medea,36.2642,2.7539,57.2,94,75,6.91,DZ,2021-03-03 23:39:11
147,Najran,17.4924,44.1277,66.2,27,0,4.61,SA,2021-03-03 23:39:12
148,Druzhba,52.0428,33.9453,28.89,97,0,10.71,UA,2021-03-03 23:39:12
149,Praya,14.9215,-23.5087,69.8,78,0,16.11,CV,2021-03-03 23:35:35
150,Tiksi,71.6872,128.8694,-13.92,99,100,9.6,RU,2021-03-03 23:37:10
151,Zaykovo,57.5613,62.7568,16.68,97,79,5.44,RU,2021-03-03 23:39:13
152,Kruisfontein,-34.0033,24.7314,64.99,90,3,1.77,ZA,2021-03-03 23:39:13
153,Dharchula,29.85,80.5333,52.09,41,25,7.05,IN,2021-03-03 23:39:13
154,Banda Aceh,5.5577,95.3222,77.67,83,38,11.92,ID,2021-03-03 23:39:14
155,Cockburn Town,21.4612,-71.1419,78.8,61,1,9.22,TC,2021-03-03 23:35:07
156,Waipawa,-41.4122,175.5153,69.8,56,20,17.27,NZ,2021-03-03 23:36:20
157,Pasighat,28.0667,95.3333,64.15,44,64,3.8,IN,2021-03-03 23:37:29
158,Esperance,-33.8667,121.9,64.4,82,90,11.5,AU,2021-03-03 23:37:03
159,Ahipara,-35.1667,173.1667,70.23,81,87,7.34,NZ,2021-03-03 23:35:34
160,Santa Cruz Del Sur,20.7147,-77.9956,77.34,78,0,6.87,CU,2021-03-03 23:39:15
161,Muros,42.7762,-9.0603,52.0,88,99,5.26,ES,2021-03-03 23:39:16
162,Barth,54.3635,12.7249,39.2,93,90,11.5,DE,2021-03-03 23:39:16
163,Brigantine,39.4101,-74.3646,50.0,32,1,6.91,US,2021-03-03 23:39:16
164,Rorvik,64.8621,11.2373,36.36,79,96,23.33,NO,2021-03-03 23:39:16
165,Sao Joao Da Barra,-21.6403,-41.0511,76.46,85,66,14.38,BR,2021-03-03 23:37:25
166,Bathsheba,13.2167,-59.5167,78.8,69,40,17.27,BB,2021-03-03 23:39:17
167,Luderitz,-26.6481,15.1594,70.0,58,0,12.19,NA,2021-03-03 23:39:17
168,Weligama,5.9667,80.4167,72.81,80,53,9.42,LK,2021-03-03 23:39:18
169,Muli,2.9167,73.5667,81.01,64,3,13.89,MV,2021-03-03 23:39:18
170,Cam Ranh,11.9214,109.1591,77.0,83,40,5.75,VN,2021-03-03 23:39:18
171,Waitati,-45.75,170.5667,55.99,69,77,21.99,NZ,2021-03-03 23:39:19
172,Acarau,-2.8856,-40.12,79.66,80,76,12.41,BR,2021-03-03 23:36:13
173,Port Lincoln,-34.7333,135.8667,63.95,68,13,12.82,AU,2021-03-03 23:37:30
174,Kaitangata,-46.2817,169.8464,62.01,50,10,6.49,NZ,2021-03-03 23:39:19
175,Cusco,-13.5183,-71.9781,59.0,51,40,6.91,PE,2021-03-03 23:39:20
176,Lavrentiya,65.5833,-171.0,-12.15,84,18,3.0,RU,2021-03-03 23:39:20
177,Angoche,-16.2325,39.9086,76.19,94,100,7.78,MZ,2021-03-03 23:39:20
178,Winneba,5.3511,-0.6231,84.2,84,75,11.5,GH,2021-03-03 23:39:21
179,Tocopilla,-22.092,-70.1979,69.57,85,26,5.82,CL,2021-03-03 23:39:21
180,Sao Francisco Do Sul,-26.2433,-48.6381,75.2,94,75,2.3,BR,2021-03-03 23:39:21
181,Port Blair,11.6667,92.75,77.0,78,20,2.3,IN,2021-03-03 23:34:49
182,Tubuala,9.5167,-79.0333,86.0,48,20,8.05,PA,2021-03-03 23:39:22
183,Te Anau,-45.4167,167.7167,58.75,46,48,7.07,NZ,2021-03-03 23:39:22
184,Grindavik,63.8424,-22.4338,37.4,93,90,20.71,IS,2021-03-03 23:39:22
185,Wanaka,-44.7,169.15,59.09,46,61,6.82,NZ,2021-03-03 23:38:40
186,Poum,-20.2333,164.0167,77.29,79,100,6.06,NC,2021-03-03 23:37:07
187,Batemans Bay,-35.7167,150.1833,69.01,65,6,1.99,AU,2021-03-03 23:39:23
188,Georgetown,5.4112,100.3354,80.01,88,20,2.3,MY,2021-03-03 23:39:24
189,Paraiso,9.8383,-83.8656,78.8,53,20,19.57,CR,2021-03-03 23:39:24
190,Praia Da Vitoria,38.7333,-27.0667,60.8,72,75,10.92,PT,2021-03-03 23:39:25
191,Magadan,59.5667,150.8,-8.41,86,100,13.53,RU,2021-03-03 23:39:25
192,Bonavista,48.6499,-53.1147,19.99,79,91,8.05,CA,2021-03-03 23:39:25
193,Yanam,16.7333,82.2167,66.22,94,0,1.88,IN,2021-03-03 23:39:26
194,Leningradskiy,69.3833,178.4167,-14.33,89,89,16.96,RU,2021-03-03 23:39:26
195,Kloulklubed,7.0419,134.2556,82.4,78,75,12.66,PW,2021-03-03 23:39:27
196,Dire Dawa,9.5931,41.8661,61.32,59,0,1.39,ET,2021-03-03 23:39:27
197,Yeniseysk,58.4497,92.1703,-11.31,95,97,9.17,RU,2021-03-03 23:39:27
198,Palermo,37.8167,13.5833,54.0,39,33,2.39,IT,2021-03-03 23:39:28
199,Pavlovka,52.6897,47.1405,16.95,96,47,12.55,RU,2021-03-03 23:39:28
200,Brae,60.3964,-1.353,35.6,69,20,12.66,GB,2021-03-03 23:39:28
201,Grafton,42.207,-71.6856,39.2,48,90,5.75,US,2021-03-03 23:39:28
202,Kirakira,-10.4544,161.9205,80.02,84,100,14.23,SB,2021-03-03 23:35:23
203,Gazanjyk,39.2446,55.5154,47.64,60,0,7.67,TM,2021-03-03 23:39:29
204,Bongaree,-27.0797,153.1586,71.01,92,36,16.67,AU,2021-03-03 23:39:30
205,Mahibadhoo,3.7833,72.9667,81.61,69,32,13.78,MV,2021-03-03 23:39:30
206,Kumbo,6.2,10.6667,63.25,29,76,4.05,CM,2021-03-03 23:39:30
207,Myitkyina,25.3833,97.4,63.77,49,56,3.36,MM,2021-03-03 23:39:30
208,Muzaffarabad,34.37,73.4711,55.69,49,29,5.95,PK,2021-03-03 23:39:31
209,Suntar,62.1444,117.6319,-29.34,82,94,7.72,RU,2021-03-03 23:39:31
210,Port Augusta,-32.5,137.7667,70.0,59,0,11.5,AU,2021-03-03 23:39:32
211,Upata,8.0086,-62.3989,75.0,86,48,5.01,VE,2021-03-03 23:39:32
212,Fortuna,40.5982,-124.1573,53.01,72,33,1.99,US,2021-03-03 23:39:33
213,Viedma,-40.8135,-62.9967,73.9,73,86,6.62,AR,2021-03-03 23:39:33
214,Le Mars,42.7942,-96.1656,57.2,54,1,6.91,US,2021-03-03 23:39:33
215,Airai,-8.9266,125.4092,68.5,85,69,1.72,TL,2021-03-03 23:39:34
216,Wanning,18.8003,110.3967,72.99,85,54,6.24,CN,2021-03-03 23:39:34
217,Martapura,-3.4167,114.85,77.0,88,20,3.44,ID,2021-03-03 23:39:34
218,Boa Vista,2.8197,-60.6733,82.4,65,75,16.11,BR,2021-03-03 23:39:35
219,Sao Filipe,14.8961,-24.4956,70.54,78,55,11.01,CV,2021-03-03 23:39:35
220,Mae Sai,20.4335,99.8762,62.6,100,20,1.14,TH,2021-03-03 23:39:36
221,Jalingo,8.8833,11.3667,79.25,17,38,5.66,NG,2021-03-03 23:39:36
222,Eureka,40.8021,-124.1637,54.0,72,27,3.0,US,2021-03-03 23:34:50
223,Usinsk,65.9939,57.5281,10.81,96,100,5.03,RU,2021-03-03 23:38:13
224,Santa Maria,-29.6842,-53.8069,77.0,94,40,2.3,BR,2021-03-03 23:39:37
225,Port-Gentil,-0.7193,8.7815,82.4,89,20,8.05,GA,2021-03-03 23:39:37
226,Luorong,24.4058,109.6086,55.15,85,96,3.24,CN,2021-03-03 23:39:37
227,Puerto Ayacucho,5.6639,-67.6236,83.26,53,71,2.93,VE,2021-03-03 23:39:38
228,Arraial Do Cabo,-22.9661,-42.0278,77.0,78,0,14.97,BR,2021-03-03 23:37:07
229,Tuatapere,-46.1333,167.6833,60.01,61,32,7.0,NZ,2021-03-03 23:39:38
230,Mahanoro,-19.9,48.8,75.63,88,87,3.38,MG,2021-03-03 23:39:39
231,Orel,52.9658,36.0803,28.87,90,77,13.98,RU,2021-03-03 23:35:22
232,Lata,40.1629,-8.3327,57.99,89,84,0.96,PT,2021-03-03 23:39:39
233,Tomatlan,19.9333,-105.25,80.02,52,0,5.46,MX,2021-03-03 23:38:15
234,Saldanha,-33.0117,17.9442,64.4,88,12,6.91,ZA,2021-03-03 23:39:40
235,Cherskiy,68.75,161.3,-8.36,90,100,11.83,RU,2021-03-03 23:39:40
236,Dillon,34.4166,-79.3712,55.4,58,1,3.85,US,2021-03-03 23:39:40
237,Cumberland,35.0502,-78.8664,60.8,23,1,5.75,US,2021-03-03 23:39:40
238,Bilibino,68.0546,166.4372,3.88,88,100,16.46,RU,2021-03-03 23:37:26
239,Nelson Bay,-32.7167,152.15,75.99,64,40,5.75,AU,2021-03-03 23:39:41
240,Abalak,58.1286,68.5944,20.97,95,100,8.3,RU,2021-03-03 23:39:41
241,Dagua,3.6569,-76.6886,82.4,54,75,11.5,CO,2021-03-03 23:39:42
242,Klaksvik,62.2266,-6.589,30.2,80,50,8.05,FO,2021-03-03 23:36:59
243,Carnarvon,-24.8667,113.6333,69.8,100,40,5.75,AU,2021-03-03 23:37:19
244,San Rafael,-34.6177,-68.3301,82.56,32,4,10.47,AR,2021-03-03 23:39:43
245,Porto Belo,-27.1578,-48.5531,78.01,88,40,2.3,BR,2021-03-03 23:39:43
246,Nigde,37.8333,34.75,29.25,93,3,4.74,TR,2021-03-03 23:39:43
247,Dunedin,-45.8742,170.5036,55.99,69,44,21.99,NZ,2021-03-03 23:39:25
248,San Policarpo,12.1791,125.5072,79.63,84,48,13.44,PH,2021-03-03 23:39:44
249,Mwanza,-2.5167,32.9,69.22,83,71,9.8,TZ,2021-03-03 23:39:44
250,Djougou,9.7085,1.666,76.8,18,47,6.04,BJ,2021-03-03 23:39:45
251,Veraval,20.9,70.3667,74.07,27,0,7.49,IN,2021-03-03 23:39:45
252,Coswig,51.1333,13.5833,44.01,80,0,10.36,DE,2021-03-03 23:39:46
253,Victoria,22.2855,114.1577,66.0,85,86,12.57,HK,2021-03-03 23:39:46
254,Zhmerynka,49.037,28.112,33.6,93,0,8.61,UA,2021-03-03 23:39:47
255,Ponta Do Sol,32.6667,-17.1,57.99,68,90,1.01,PT,2021-03-03 23:39:47
256,Buchanan,5.8808,-10.0467,78.8,89,40,6.4,LR,2021-03-03 23:39:47
257,Mayo,38.8876,-76.5119,48.99,53,1,3.44,US,2021-03-03 23:39:48
258,Ilhabela,-23.7781,-45.3581,77.52,82,83,2.17,BR,2021-03-03 23:39:48
259,Blackwater,-23.5833,148.8833,81.84,59,8,16.17,AU,2021-03-03 23:39:48
260,Oum Hadjer,13.2954,19.6966,72.64,20,65,9.95,TD,2021-03-03 23:39:48
261,Enzan,35.7,138.7333,46.99,62,77,3.0,JP,2021-03-03 23:39:49
262,Amapa,1.0,-52.0,73.02,97,75,2.39,BR,2021-03-03 23:39:49
263,Vardo,70.3705,31.1107,19.4,86,20,25.32,NO,2021-03-03 23:35:22
264,Severnyy,50.677,36.5532,30.2,86,0,11.18,RU,2021-03-03 23:39:50
265,Kakuda,37.9667,140.7833,33.8,60,20,2.3,JP,2021-03-03 23:39:50
266,Beringovskiy,63.05,179.3167,12.51,95,100,38.63,RU,2021-03-03 23:39:50
267,Manono,-7.3,27.4167,68.61,96,100,3.2,CD,2021-03-03 23:39:51
268,Moose Factory,51.2585,-80.6094,-0.4,71,75,8.05,CA,2021-03-03 23:39:51
